Date (AAAAMMJJ);Precipitations (mm);Temperature min (C);Heure Temp min;Temperature max (C);Heure Temp max;Temperature moyenne (C);Moyenne Temp min-max (C);Amplitude thermique (C);Duree gel (min);Meteo;vacance_scolaire;Saison
20240730;4.6;19.4;423;37.5;1415;28.3;28.5;18.1;0;Canicule;Oui;Ete
20240731;4.2;20.9;427;34.3;1336;26.1;27.6;13.4;0;Canicule;Oui;Ete
20240801;9.3;20.7;522;32.6;1408;25.7;26.7;11.9;0;Canicule;Oui;Ete
20240802;0.0;19.8;436;29.8;1514;23.5;24.8;10.0;0;Chaleurs;Oui;Ete
20240803;0.6;16.8;514;26.4;1324;21.2;21.6;9.6;0;Chaleurs;Oui;Ete
20240804;0.0;17.5;458;26.9;1625;21.3;22.2;9.4;0;Chaleurs;Oui;Ete
20240805;0.0;14.6;424;31.1;1551;23.1;22.9;16.5;0;Canicule;Oui;Ete
20240806;0.2;16.2;451;30.4;1437;23.9;23.3;14.2;0;Canicule;Oui;Ete
20240807;0.0;16.4;455;26.5;1403;21.0;21.5;10.1;0;Chaleurs;Oui;Ete
20240808;0.0;16.7;226;29.0;1545;23.4;22.9;12.3;0;Chaleurs;Oui;Ete
20240809;0.2;19.7;534;28.5;1622;23.3;24.1;8.8;0;Chaleurs;Oui;Ete
20240810;0.0;15.6;511;31.6;1641;23.2;23.6;16.0;0;Canicule;Oui;Ete
20240811;0.2;17.4;511;33.3;1544;26.2;25.4;15.9;0;Canicule;Oui;Ete
20240812;0.0;21.1;253;37.6;1348;28.9;29.4;16.5;0;Canicule;Oui;Ete
20240813;0.0;20.6;434;27.6;1536;23.7;24.1;7.0;0;Chaleurs;Oui;Ete
20240814;0.0;20.0;548;30.2;1434;23.6;25.1;10.2;0;Canicule;Oui;Ete
20240815;0.0;18.9;501;28.9;1558;23.6;23.9;10.0;0;Chaleurs;Oui;Ete
20240816;0.8;19.5;332;27.0;1315;23.0;23.3;7.5;0;Chaleurs;Oui;Ete
20240817;19.6;19.9;1617;20.9;1343;20.0;20.4;1.0;0;Pluie;Oui;Ete
20240818;0.0;14.7;138;22.8;1242;18.0;18.8;8.1;0;Soleil;Oui;Ete
20240819;0.0;12.5;354;24.8;1542;18.8;18.7;12.3;0;Soleil;Oui;Ete
20240820;10.3;14.5;419;25.0;1158;18.5;19.8;10.5;0;Pluie;Oui;Ete
20240821;0.0;12.9;443;23.7;1350;17.5;18.3;10.8;0;Soleil;Oui;Ete
20240822;0.0;12.6;129;26.7;1504;20.3;19.7;14.1;0;Chaleurs;Oui;Ete
20240823;0.0;17.2;309;26.0;1427;22.2;21.6;8.8;0;Chaleurs;Oui;Ete
20240824;3.6;18.8;1754;30.8;1309;21.9;24.8;12.0;0;Canicule;Oui;Ete
20240825;0.0;13.2;503;24.1;1338;18.2;18.7;10.9;0;Soleil;Oui;Ete
20240826;0.0;11.1;438;26.5;1451;18.6;18.8;15.4;0;Soleil;Oui;Ete
20240827;0.0;12.6;418;29.3;1457;20.7;21.0;16.7;0;Chaleurs;Oui;Ete
20240828;0.0;14.6;334;32.8;1441;23.6;23.7;18.2;0;Canicule;Oui;Ete
20240829;0.0;17.7;553;27.5;1153;22.1;22.6;9.8;0;Chaleurs;Oui;Ete
20240830;10.1;16.4;521;19.1;1234;17.6;17.8;2.7;0;Pluie;Oui;Ete
20240831;2.4;15.3;410;25.4;1449;19.9;20.4;10.1;0;Pluie;Oui;Ete
20240901;0.0;17.7;159;29.3;1415;22.9;23.5;11.6;0;Chaleurs;Oui;Ete
20240902;0.0;18.6;527;26.7;1337;22.1;22.7;8.1;0;Chaleurs;Oui;Ete
20240903;0.6;18.6;918;22.1;1301;20.2;20.4;3.5;0;Chaleurs;Oui;Ete
20240904;7.4;16.8;533;24.2;1352;19.7;20.5;7.4;0;Pluie;Oui;Ete
20240905;17.1;15.5;745;17.9;1652;15.9;16.7;2.4;0;Pluie;Oui;Ete
20240906;2.4;12.1;449;25.0;1543;18.3;18.6;12.9;0;Pluie;Oui;Ete
20240907;0.8;16.6;301;23.6;1215;18.8;20.1;7.0;0;Gris;Oui;Ete
20240908;8.2;13.9;456;22.6;1324;17.2;18.3;8.7;0;Pluie;Oui;Ete
20240909;0.8;15.5;216;19.8;1141;16.5;17.7;4.3;0;Gris;Oui;Ete
20240910;2.2;12.4;521;18.8;1149;15.8;15.6;6.4;0;Pluie;Oui;Ete
20240911;0.0;12.0;503;19.6;1353;14.5;15.8;7.6;0;Gris;Oui;Ete
20240912;3.8;9.1;421;17.9;1343;11.9;13.5;8.8;0;Pluie;Oui;Ete
20240913;0.0;7.4;437;19.7;1324;12.5;13.6;12.3;0;Gris;Oui;Ete
20240914;0.0;7.7;527;20.4;1146;12.8;14.1;12.7;0;Gris;Oui;Ete
20240915;0.0;7.1;530;22.9;1435;14.6;15.0;15.8;0;Gris;Oui;Ete
20240916;0.0;11.8;212;22.0;1106;16.9;16.9;10.2;0;Gris;Oui;Ete
20240917;0.0;13.5;141;23.9;1449;16.9;18.7;10.4;0;Gris;Oui;Ete
20240918;0.0;13.3;409;25.6;1222;19.2;19.5;12.3;0;Gris;Oui;Ete
20240919;0.0;14.0;526;27.3;1312;20.0;20.7;13.3;0;Chaleurs;Oui;Ete
20240920;1.0;13.4;456;26.5;1320;18.8;20.0;13.1;0;Gris;Oui;Ete
20240921;3.6;14.2;555;25.1;1405;19.5;19.7;10.9;0;Pluie;Oui;Ete
20240922;7.8;16.8;532;20.6;1355;17.8;18.7;3.8;0;Pluie;Oui;Automne
20240923;9.8;14.5;1736;20.3;1202;15.8;17.4;5.8;0;Pluie;Oui;Automne
20240924;2.2;13.9;2056;17.8;1544;15.5;15.9;3.9;0;Pluie;Oui;Automne
20240925;18.5;13.8;433;16.6;1139;15.2;15.2;2.8;0;Pluie;Oui;Automne
20240926;17.0;15.0;1418;19.5;1109;16.2;17.3;4.5;0;Pluie;Oui;Automne
20240927;5.2;12.1;449;17.4;1222;13.5;14.8;5.3;0;Pluie;Oui;Automne
20240928;0.0;8.0;523;17.5;1438;11.0;12.8;9.5;0;Frais;Oui;Automne
20240929;0.2;6.1;220;14.3;559;10.7;10.2;8.2;0;Frais;Oui;Automne
20240930;1.2;12.2;2224;18.5;1503;15.5;15.4;6.3;0;Pluie;Oui;Automne
20241001;0.0;12.5;602;20.5;1452;15.2;16.5;8.0;0;Gris;Oui;Automne
20241002;1.0;12.8;1800;16.1;1606;13.7;14.5;3.3;0;Gris;Oui;Automne
20241003;0.2;11.1;1759;16.5;1404;11.9;13.8;5.4;0;Frais;Oui;Automne
20241004;0.0;6.4;529;19.4;1343;11.4;12.9;13.0;0;Frais;Oui;Automne
20241005;0.2;5.9;608;19.8;1328;12.6;12.9;13.9;0;Gris;Oui;Automne
20241006;1.4;10.7;547;17.3;1956;14.0;14.0;6.6;0;Pluie;Oui;Automne
20241007;20.4;13.1;647;17.6;1100;16.0;15.4;4.5;0;Pluie;Oui;Automne
20241008;1.2;13.7;430;20.4;1351;16.0;17.1;6.7;0;Pluie;Oui;Automne
20241009;71.0;13.4;1748;16.7;1322;14.3;15.1;3.3;0;Pluie;Oui;Automne
20241010;2.4;12.4;2052;17.3;1158;13.8;14.9;4.9;0;Pluie;Oui;Automne
20241011;0.0;7.3;605;17.6;1207;11.2;12.5;10.3;0;Frais;Oui;Automne
20241012;1.2;8.3;2232;15.0;1540;12.6;11.7;6.7;0;Pluie;Oui;Automne
20241013;0.0;9.7;632;17.9;1146;13.3;13.8;8.2;0;Gris;Oui;Automne
20241014;0.0;10.7;1840;21.2;1046;15.2;16.0;10.5;0;Gris;Oui;Automne
20241015;0.2;12.2;141;19.9;1424;16.0;16.1;7.7;0;Gris;Oui;Automne
20241016;1.8;15.3;37;26.4;1302;20.3;20.9;11.1;0;Pluie;Oui;Automne
20241017;47.1;16.3;1757;19.1;1231;16.8;17.7;2.8;0;Pluie;Oui;Automne
20241018;0.2;12.7;316;15.3;1451;14.1;14.0;2.6;0;Gris;Oui;Automne
20241019;3.2;11.7;335;17.3;1406;14.0;14.5;5.6;0;Pluie;Oui;Automne
20241020;0.0;11.7;215;19.2;1436;16.3;15.5;7.5;0;Gris;Oui;Automne
20241021;2.6;16.3;1800;21.6;1345;17.2;19.0;5.3;0;Pluie;Oui;Automne
20241022;0.2;11.0;516;19.2;1232;13.5;15.1;8.2;0;Gris;Oui;Automne
20241023;0.2;8.1;529;19.9;1345;12.7;14.0;11.8;0;Gris;Oui;Automne
20241024;0.2;8.3;356;20.2;1431;13.3;14.3;11.9;0;Gris;Oui;Automne
20241025;3.4;11.7;642;20.8;1133;15.6;16.3;9.1;0;Pluie;Oui;Automne
20241026;1.0;14.3;2214;21.3;1444;15.8;17.8;7.0;0;Gris;Oui;Automne
20241027;0.0;13.8;455;17.4;1055;15.0;15.6;3.6;0;Gris;Oui;Automne
20241028;0.2;11.4;158;17.6;1325;13.8;14.5;6.2;0;Gris;Oui;Automne
20241029;0.0;11.0;351;14.2;1216;12.0;12.6;3.2;0;Gris;Oui;Automne
20241030;0.0;10.0;2125;14.5;1322;13.0;12.3;4.5;0;Gris;Oui;Automne
20241031;0.0;10.3;709;11.9;1255;11.2;11.1;1.6;0;Frais;Oui;Automne
20241101;0.0;8.9;612;12.4;1440;10.4;10.7;3.5;0;Frais;Oui;Automne
20241102;0.0;10.2;2015;12.6;1400;11.4;11.4;2.4;0;Frais;Oui;Automne
20241103;0.0;9.3;1755;11.3;1245;9.9;10.3;2.0;0;Frais;Oui;Automne
20241104;0.0;5.4;635;17.4;1356;10.0;11.4;12.0;0;Frais;Oui;Automne
20241105;0.0;7.9;517;12.6;2008;10.4;10.3;4.7;0;Frais;Oui;Automne
20241106;0.0;9.6;721;12.6;1347;10.7;11.1;3.0;0;Frais;Oui;Automne
20241107;0.2;10.0;2309;12.7;1221;10.9;11.4;2.7;0;Frais;Oui;Automne
20241108;0.0;7.5;434;10.0;1627;9.1;8.8;2.5;0;Frais;Oui;Automne
20241109;0.0;9.5;604;12.0;1401;10.7;10.8;2.5;0;Frais;Oui;Automne
20241110;0.0;9.7;1754;12.4;1352;10.3;11.1;2.7;0;Frais;Oui;Automne
20241111;0.2;6.6;2353;14.0;1320;10.2;10.3;7.4;0;Frais;Oui;Automne
20241112;0.6;7.8;119;10.8;1311;9.6;9.3;3.0;0;Frais;Oui;Automne
20241113;0.0;7.0;1750;9.9;1132;8.5;8.5;2.9;0;Frais;Oui;Automne
20241114;0.0;6.6;1833;13.6;1231;10.1;10.1;7.0;0;Frais;Oui;Automne
20241115;0.0;9.2;738;11.1;1218;9.7;10.2;1.9;0;Frais;Oui;Automne
20241116;0.0;7.8;710;10.7;1326;8.3;9.3;2.9;0;Frais;Oui;Automne
20241117;0.4;5.6;2310;10.6;1356;8.4;8.1;5.0;0;Frais;Oui;Automne
20241118;5.6;8.3;156;12.0;541;10.3;10.2;3.7;0;Pluie;Oui;Automne
20241119;18.7;8.8;1755;12.9;927;10.6;10.9;4.1;0;Pluie;Oui;Automne
20241120;0.0;3.6;609;8.8;1118;5.1;6.2;5.2;0;Frais;Oui;Automne
20241121;9.0;0.5;1359;2.2;601;1.3;1.4;1.7;0;Neige;Oui;Automne
20241122;0.0;0.1;209;5.9;1316;3.1;3.0;5.8;0;Froid;Oui;Automne
20241123;0.0;2.0;310;13.7;526;6.4;7.9;11.7;0;Frais;Oui;Automne
20241124;0.2;9.2;1808;17.6;1703;15.3;13.4;8.4;0;Gris;Oui;Automne
20241125;11.5;10.1;1150;15.7;601;12.3;12.9;5.6;;Pluie;Oui;Automne
20241126;0.2;8.5;1724;11.7;1154;9.4;10.1;3.2;0;Frais;Oui;Automne
20241127;2.0;8.5;1818;14.1;1632;11.2;11.3;5.6;0;Pluie;Oui;Automne
20241128;0.2;6.1;1723;11.3;1138;7.1;8.7;5.2;0;Frais;Oui;Automne
20241129;0.0;2.2;341;9.4;1203;5.2;5.8;7.2;0;Frais;Oui;Automne
20241130;0.0;2.1;750;8.1;1209;3.8;5.1;6.0;0;Froid;Oui;Automne
20241201;0.0;1.0;334;11.7;342;5.6;6.4;10.7;0;Frais;Oui;Automne
20241202;0.0;7.4;2039;13.8;1157;11.1;10.6;6.4;0;Frais;Oui;Automne
20241203;1.2;6.7;1749;8.9;1413;7.4;7.8;2.2;0;Pluie;Oui;Automne
20241204;0.0;3.6;309;9.4;1324;6.2;6.5;5.8;0;Frais;Oui;Automne
20241205;6.2;5.3;256;13.8;2311;8.3;9.6;8.5;0;Pluie;Oui;Automne
20241206;6.4;9.4;556;11.8;447;10.0;10.6;2.4;0;Pluie;Oui;Automne
20241207;4.0;7.4;1800;11.1;1304;9.5;9.3;3.7;0;Pluie;Oui;Automne
20241208;4.8;7.0;151;8.4;1123;7.5;7.7;1.4;0;Pluie;Oui;Automne
20241209;0.6;5.3;341;6.9;1421;6.0;6.1;1.6;0;Frais;Oui;Automne
20241210;0.8;4.8;357;6.9;1342;5.8;5.9;2.1;0;Frais;Oui;Automne
20241211;0.2;4.9;706;5.6;1134;5.3;5.3;0.7;0;Frais;Oui;Automne
20241212;0.0;4.1;1749;5.4;1200;4.4;4.8;1.3;0;Froid;Oui;Automne
20241213;0.0;2.3;1751;4.0;1222;2.9;3.2;1.7;0;Froid;Oui;Automne
20241214;0.8;1.8;1857;5.9;2126;4.0;3.9;4.1;0;Froid;Oui;Automne
20241215;0.0;4.5;151;10.6;100;8.0;7.6;6.1;0;Frais;Oui;Automne
20241216;0.2;9.3;1817;10.3;1156;9.7;9.8;1.0;0;Frais;Oui;Automne
20241217;1.4;6.9;1754;8.9;232;7.7;7.9;2.0;0;Pluie;Oui;Automne
20241218;0.4;6.7;2009;14.0;2318;11.5;10.4;7.3;0;Frais;Oui;Automne
20241219;3.0;6.0;1759;13.1;601;9.0;9.6;7.1;0;Pluie;Oui;Automne
20241220;0.6;4.4;346;9.1;415;6.6;6.8;4.7;0;Frais;Oui;Automne
20241221;16.3;7.5;2027;12.0;2201;9.7;9.8;4.5;0;Pluie;Oui;Hiver
20241222;8.6;4.1;1300;8.4;1133;7.2;6.3;4.3;0;Pluie;Oui;Hiver
20241223;1.2;5.6;1856;8.4;1315;6.8;7.0;2.8;0;Pluie;Oui;Hiver
20241224;0.6;5.4;135;10.2;401;7.5;7.8;4.8;0;Frais;Oui;Hiver
20241225;0.0;8.6;1801;10.2;1116;9.8;9.4;1.6;0;Frais;Oui;Hiver
20241226;0.0;5.6;836;9.4;1341;6.7;7.5;3.8;0;Frais;Oui;Hiver
20241227;0.2;1.1;753;7.5;1336;3.5;4.3;6.4;0;Froid;Oui;Hiver
20241228;0.0;-0.9;741;2.2;401;0.5;0.7;3.1;540;Froid;Oui;Hiver
20241229;0.0;1.1;2051;5.5;2301;3.9;3.3;4.4;0;Froid;Oui;Hiver
20241230;0.0;1.8;1745;4.8;601;3.3;3.3;3.0;0;Froid;Oui;Hiver
20241231;0.0;1.4;2150;5.7;2129;4.1;3.6;4.3;0;Froid;Oui;Hiver
